open,high,low,close,volume,vwap,timestamp,transactions,otc,ny_timestamp
230.99,231.1,230.95,231.0698,181900.0,231.0186,1756392300000,2458,,2025-08-28 10:45:00-04:00
231.07,231.445,231.05,231.415,182383.0,231.3057,1756392360000,2859,,2025-08-28 10:46:00-04:00
231.4112,231.59,231.35,231.35,131246.0,231.4731,1756392420000,2087,,2025-08-28 10:47:00-04:00
231.35,231.68,231.32,231.6182,176282.0,231.564,1756392480000,2248,,2025-08-28 10:48:00-04:00
231.64,231.65,231.37,231.44,123707.0,231.5088,1756392540000,1888,,2025-08-28 10:49:00-04:00
231.445,231.5821,231.415,231.56,53731.0,231.5116,1756392600000,1031,,2025-08-28 10:50:00-04:00
231.55,231.65,231.52,231.52,69531.0,231.5779,1756392660000,1362,,2025-08-28 10:51:00-04:00
231.49,231.72,231.47,231.68,87205.0,231.5917,1756392720000,1403,,2025-08-28 10:52:00-04:00
231.6901,231.85,231.6401,231.7835,100941.0,231.7528,1756392780000,1591,,2025-08-28 10:53:00-04:00
231.785,231.88,231.7,231.72,108197.0,231.8031,1756392840000,1568,,2025-08-28 10:54:00-04:00
231.72,231.91,231.66,231.776,86367.0,231.7844,1756392900000,1522,,2025-08-28 10:55:00-04:00
231.78,231.81,231.6,231.65,76790.0,231.722,1756392960000,1230,,2025-08-28 10:56:00-04:00
231.65,231.74,231.61,231.69,67088.0,231.6676,1756393020000,1202,,2025-08-28 10:57:00-04:00
231.6837,231.71,231.46,231.52,72316.0,231.5701,1756393080000,1246,,2025-08-28 10:58:00-04:00
231.51,231.52,231.33,231.3599,83157.0,231.4246,1756393140000,1199,,2025-08-28 10:59:00-04:00
231.36,231.43,231.25,231.4228,72748.0,231.3387,1756393200000,1076,,2025-08-28 11:00:00-04:00
231.415,231.5069,231.27,231.29,53559.0,231.3867,1756393260000,907,,2025-08-28 11:01:00-04:00
231.29,231.36,231.1424,231.2608,52933.0,231.2546,1756393320000,987,,2025-08-28 11:02:00-04:00
231.25,231.3764,231.2,231.32,30022.0,231.2913,1756393380000,647,,2025-08-28 11:03:00-04:00
231.3325,231.43,231.31,231.3276,57272.0,231.3572,1756393440000,806,,2025-08-28 11:04:00-04:00
231.32,231.325,231.16,231.22,59263.0,231.2423,1756393500000,903,,2025-08-28 11:05:00-04:00
231.24,231.3,231.13,231.1604,37775.0,231.2363,1756393560000,765,,2025-08-28 11:06:00-04:00
231.19,231.2697,231.11,231.163,49535.0,231.1826,1756393620000,680,,2025-08-28 11:07:00-04:00
231.15,231.18,231.09,231.165,31041.0,231.1344,1756393680000,671,,2025-08-28 11:08:00-04:00
231.155,231.22,231.13,231.14,35221.0,231.1671,1756393740000,664,,2025-08-28 11:09:00-04:00
231.1401,231.2216,231.135,231.21,44365.0,231.1918,1756393800000,738,,2025-08-28 11:10:00-04:00
231.205,231.35,231.18,231.305,46722.0,231.251,1756393860000,760,,2025-08-28 11:11:00-04:00
231.3,231.415,231.299,231.37,38912.0,231.3742,1756393920000,666,,2025-08-28 11:12:00-04:00
231.365,231.41,231.31,231.34,34881.0,231.3459,1756393980000,601,,2025-08-28 11:13:00-04:00
231.34,231.46,231.34,231.4201,49280.0,231.4074,1756394040000,660,,2025-08-28 11:14:00-04:00
231.4511,231.46,231.39,231.42,72336.0,231.4202,1756394100000,719,,2025-08-28 11:15:00-04:00
231.41,231.57,231.39,231.5088,73053.0,231.4932,1756394160000,1384,,2025-08-28 11:16:00-04:00
231.5099,231.57,231.475,231.54,73762.0,231.5227,1756394220000,836,,2025-08-28 11:17:00-04:00
231.54,231.57,231.37,231.56,93969.0,231.4797,1756394280000,1284,,2025-08-28 11:18:00-04:00
231.57,231.59,231.41,231.4381,36721.0,231.5023,1756394340000,660,,2025-08-28 11:19:00-04:00
231.435,231.44,231.26,231.32,58216.0,231.3415,1756394400000,860,,2025-08-28 11:20:00-04:00
231.32,231.4,231.185,231.19,42592.0,231.3151,1756394460000,830,,2025-08-28 11:21:00-04:00
231.19,231.21,231.11,231.12,33755.0,231.1638,1756394520000,687,,2025-08-28 11:22:00-04:00
231.12,231.17,231.04,231.0603,63280.0,231.1119,1756394580000,1041,,2025-08-28 11:23:00-04:00
231.05,231.08,230.945,230.955,47801.0,231.0213,1756394640000,896,,2025-08-28 11:24:00-04:00
230.95,230.9739,230.75,230.835,66344.0,230.8912,1756394700000,1056,,2025-08-28 11:25:00-04:00
230.82,230.88,230.71,230.7799,42308.0,230.817,1756394760000,813,,2025-08-28 11:26:00-04:00
230.78,230.87,230.71,230.82,36581.0,230.801,1756394820000,797,,2025-08-28 11:27:00-04:00
230.83,230.88,230.79,230.82,44745.0,230.844,1756394880000,880,,2025-08-28 11:28:00-04:00
230.81,230.9643,230.75,230.95,56765.0,230.8496,1756394940000,915,,2025-08-28 11:29:00-04:00
230.96,231.175,230.9482,231.16,94639.0,231.0882,1756395000000,1299,,2025-08-28 11:30:00-04:00
231.1649,231.35,231.135,231.19,86821.0,231.2442,1756395060000,1251,,2025-08-28 11:31:00-04:00
231.18,231.25,231.12,231.2,59953.0,231.1811,1756395120000,998,,2025-08-28 11:32:00-04:00
231.195,231.4,231.19,231.345,68006.0,231.3194,1756395180000,1092,,2025-08-28 11:33:00-04:00
231.36,231.405,231.32,231.38,45440.0,231.3692,1756395240000,831,,2025-08-28 11:34:00-04:00
231.37,231.46,231.28,231.46,57513.0,231.3979,1756395300000,841,,2025-08-28 11:35:00-04:00
231.4663,231.515,231.3101,231.35,51334.0,231.4232,1756395360000,672,,2025-08-28 11:36:00-04:00
231.3471,231.3631,231.26,231.33,26643.0,231.3266,1756395420000,569,,2025-08-28 11:37:00-04:00
231.3282,231.52,231.23,231.48,59618.0,231.3765,1756395480000,855,,2025-08-28 11:38:00-04:00
231.49,231.49,231.26,231.2897,25894.0,231.3692,1756395540000,575,,2025-08-28 11:39:00-04:00
231.29,231.4216,231.28,231.41,48159.0,231.3501,1756395600000,740,,2025-08-28 11:40:00-04:00
231.4,231.405,231.31,231.375,48861.0,231.3415,1756395660000,732,,2025-08-28 11:41:00-04:00
231.375,231.4299,231.35,231.41,29405.0,231.3857,1756395720000,560,,2025-08-28 11:42:00-04:00
231.415,231.43,231.28,231.3372,41291.0,231.3426,1756395780000,629,,2025-08-28 11:43:00-04:00
231.34,231.42,231.28,231.31,42458.0,231.3553,1756395840000,783,,2025-08-28 11:44:00-04:00
231.32,231.3685,231.29,231.305,22678.0,231.3284,1756395900000,471,,2025-08-28 11:45:00-04:00
231.32,231.39,231.32,231.375,32016.0,231.3617,1756395960000,565,,2025-08-28 11:46:00-04:00
231.38,231.4376,231.31,231.43,41898.0,231.369,1756396020000,714,,2025-08-28 11:47:00-04:00
231.42,231.5599,231.4,231.53,47708.0,231.4693,1756396080000,756,,2025-08-28 11:48:00-04:00
231.52,231.52,231.4099,231.48,31826.0,231.4733,1756396140000,606,,2025-08-28 11:49:00-04:00
231.5,231.66,231.5,231.65,65993.0,231.5962,1756396200000,950,,2025-08-28 11:50:00-04:00
231.65,231.77,231.5728,231.7485,88391.0,231.6959,1756396260000,1034,,2025-08-28 11:51:00-04:00
231.74,231.785,231.6201,231.6201,86389.0,231.7243,1756396320000,1107,,2025-08-28 11:52:00-04:00
231.635,231.6699,231.45,231.47,48758.0,231.5699,1756396380000,692,,2025-08-28 11:53:00-04:00
231.47,231.68,231.45,231.6552,49511.0,231.5381,1756396440000,861,,2025-08-28 11:54:00-04:00
231.65,231.65,231.55,231.5832,27149.0,231.5935,1756396500000,550,,2025-08-28 11:55:00-04:00
231.58,231.6599,231.55,231.6457,27800.0,231.6046,1756396560000,558,,2025-08-28 11:56:00-04:00
231.65,231.65,231.59,231.595,25370.0,231.6167,1756396620000,556,,2025-08-28 11:57:00-04:00
231.59,231.61,231.52,231.57,22772.0,231.5688,1756396680000,482,,2025-08-28 11:58:00-04:00
231.56,231.61,231.53,231.555,34753.0,231.5663,1756396740000,558,,2025-08-28 11:59:00-04:00
231.55,231.5853,231.495,231.505,33851.0,231.5426,1756396800000,577,,2025-08-28 12:00:00-04:00
231.51,231.58,231.51,231.54,27518.0,231.5437,1756396860000,506,,2025-08-28 12:01:00-04:00
231.53,231.5409,231.49,231.49,25906.0,231.5164,1756396920000,503,,2025-08-28 12:02:00-04:00
231.49,231.5,231.41,231.43,33723.0,231.4654,1756396980000,659,,2025-08-28 12:03:00-04:00
231.44,231.6,231.44,231.59,34499.0,231.5204,1756397040000,639,,2025-08-28 12:04:00-04:00
231.5901,231.62,231.53,231.56,28137.0,231.5705,1756397100000,566,,2025-08-28 12:05:00-04:00
231.57,231.66,231.55,231.64,40014.0,231.5963,1756397160000,683,,2025-08-28 12:06:00-04:00
231.63,231.66,231.5819,231.59,39491.0,231.6322,1756397220000,613,,2025-08-28 12:07:00-04:00
231.59,231.605,231.57,231.6,35740.0,231.5918,1756397280000,600,,2025-08-28 12:08:00-04:00
231.6,231.66,231.58,231.66,40476.0,231.6206,1756397340000,688,,2025-08-28 12:09:00-04:00
231.67,231.7,231.61,231.626,31133.0,231.6556,1756397400000,555,,2025-08-28 12:10:00-04:00
231.6184,231.67,231.61,231.645,24733.0,231.6399,1756397460000,494,,2025-08-28 12:11:00-04:00
231.65,231.69,231.63,231.64,30526.0,231.658,1756397520000,581,,2025-08-28 12:12:00-04:00
231.64,231.7,231.64,231.693164,25710.0,231.67,1756397580000,555,,2025-08-28 12:13:00-04:00
231.695,231.83,231.695,231.815,39079.0,231.7796,1756397640000,734,,2025-08-28 12:14:00-04:00
231.81,231.865,231.79,231.835,67666.0,231.8353,1756397700000,908,,2025-08-28 12:15:00-04:00
231.84,231.925,231.84,231.895,34194.0,231.8869,1756397760000,709,,2025-08-28 12:16:00-04:00
231.895,231.915,231.81,231.845,40823.0,231.8527,1756397820000,698,,2025-08-28 12:17:00-04:00
231.8441,231.95,231.8441,231.855,62895.0,231.8956,1756397880000,1030,,2025-08-28 12:18:00-04:00
231.86,231.9301,231.8594,231.87,29179.0,231.895,1756397940000,606,,2025-08-28 12:19:00-04:00
231.890758,231.9565,231.89,231.9399,36550.0,231.9285,1756398000000,667,,2025-08-28 12:20:00-04:00
231.93,232.06,231.89,232.0,289898.0,231.9957,1756398060000,3473,,2025-08-28 12:21:00-04:00
232.0,232.01,231.915,231.915,59566.0,231.959,1756398120000,747,,2025-08-28 12:22:00-04:00
231.9142,231.915,231.815,231.88,50567.0,231.8584,1756398180000,698,,2025-08-28 12:23:00-04:00
231.89,231.9546,231.865,231.9287,67930.0,231.9006,1756398240000,649,,2025-08-28 12:24:00-04:00
231.925,232.04,231.905,232.0384,51515.0,231.9746,1756398300000,799,,2025-08-28 12:25:00-04:00
232.04,232.1399,232.015,232.12,87434.0,232.0897,1756398360000,1142,,2025-08-28 12:26:00-04:00
232.12,232.14,232.08,232.08,78525.0,232.1172,1756398420000,927,,2025-08-28 12:27:00-04:00
232.085,232.355,232.085,232.2401,182588.0,232.2505,1756398480000,1939,,2025-08-28 12:28:00-04:00
232.25,232.29,232.21,232.29,48128.0,232.2447,1756398540000,821,,2025-08-28 12:29:00-04:00
232.28,232.37,232.2,232.215,270796.0,232.2659,1756398600000,1501,,2025-08-28 12:30:00-04:00
232.215,232.26,232.15,232.2016,75761.0,232.2096,1756398660000,1033,,2025-08-28 12:31:00-04:00
232.191,232.265,232.15,232.265,94355.0,232.1831,1756398720000,1165,,2025-08-28 12:32:00-04:00
232.2654,232.2654,232.19,232.19,36743.0,232.2362,1756398780000,637,,2025-08-28 12:33:00-04:00
232.19,232.2,232.08,232.09,50986.0,232.1487,1756398840000,751,,2025-08-28 12:34:00-04:00
232.1009,232.16,232.08,232.13,53280.0,232.1194,1756398900000,788,,2025-08-28 12:35:00-04:00
232.131,232.23,232.1,232.2,58075.0,232.1669,1756398960000,853,,2025-08-28 12:36:00-04:00
232.2147,232.34,232.2102,232.33,59854.0,232.2869,1756399020000,868,,2025-08-28 12:37:00-04:00
232.33,232.455,232.3184,232.44,77921.0,232.3795,1756399080000,965,,2025-08-28 12:38:00-04:00
232.4416,232.47,232.42,232.445,73329.0,232.4435,1756399140000,815,,2025-08-28 12:39:00-04:00
232.44,232.5,232.41,232.4186,96209.0,232.4464,1756399200000,972,,2025-08-28 12:40:00-04:00
232.4149,232.4165,232.34,232.39,63834.0,232.3853,1756399260000,925,,2025-08-28 12:41:00-04:00
232.3977,232.445,232.33,232.36,41605.0,232.3845,1756399320000,734,,2025-08-28 12:42:00-04:00
232.3601,232.41,232.34,232.395,35712.0,232.3676,1756399380000,649,,2025-08-28 12:43:00-04:00
232.395,232.4,232.3175,232.36,21884.0,232.3534,1756399440000,538,,2025-08-28 12:44:00-04:00
232.355,232.48,232.355,232.48,56745.0,232.4129,1756399500000,729,,2025-08-28 12:45:00-04:00
232.48,232.48,232.4335,232.45,44439.0,232.4546,1756399560000,696,,2025-08-28 12:46:00-04:00
232.445,232.47,232.42,232.4551,29916.0,232.4384,1756399620000,601,,2025-08-28 12:47:00-04:00
232.45,232.4782,232.365,232.3883,55836.0,232.4058,1756399680000,940,,2025-08-28 12:48:00-04:00
232.39,232.4,232.3407,232.36,21892.0,232.3715,1756399740000,534,,2025-08-28 12:49:00-04:00
232.355,232.38,232.31,232.3401,79011.0,232.3582,1756399800000,903,,2025-08-28 12:50:00-04:00
232.35,232.43,232.34,232.41,72498.0,232.3967,1756399860000,771,,2025-08-28 12:51:00-04:00
232.415,232.425,232.34,232.34,63906.0,232.409,1756399920000,713,,2025-08-28 12:52:00-04:00
232.335,232.42,232.31,232.3846,69747.0,232.3601,1756399980000,791,,2025-08-28 12:53:00-04:00
232.3886,232.445,232.3003,232.415,47606.0,232.3751,1756400040000,748,,2025-08-28 12:54:00-04:00
232.415,232.45,232.34,232.355,65131.0,232.3955,1756400100000,834,,2025-08-28 12:55:00-04:00
232.355,232.4799,232.33,232.47,56600.0,232.4152,1756400160000,828,,2025-08-28 12:56:00-04:00
232.475,232.51,232.45,232.475,71789.0,232.4889,1756400220000,1162,,2025-08-28 12:57:00-04:00
232.475,232.59,232.47,232.5301,80591.0,232.5251,1756400280000,1031,,2025-08-28 12:58:00-04:00
232.5416,232.5416,232.37,232.45,59205.0,232.4776,1756400340000,866,,2025-08-28 12:59:00-04:00
232.46,232.4607,232.39,232.43,41087.0,232.4253,1756400400000,654,,2025-08-28 13:00:00-04:00
232.43,232.5699,232.43,232.565,40591.0,232.5144,1756400460000,592,,2025-08-28 13:01:00-04:00
232.565,232.63,232.56,232.63,56725.0,232.6026,1756400520000,780,,2025-08-28 13:02:00-04:00
232.645,232.74,232.64,232.7,78968.0,232.6929,1756400580000,920,,2025-08-28 13:03:00-04:00
232.713433,232.76,232.7,232.74,47564.0,232.7349,1756400640000,644,,2025-08-28 13:04:00-04:00
232.7368,232.76,232.72,232.7499,44974.0,232.7404,1756400700000,720,,2025-08-28 13:05:00-04:00
232.745,232.7454,232.64,232.65,53268.0,232.7001,1756400760000,781,,2025-08-28 13:06:00-04:00
232.6516,232.67,232.555,232.665,76316.0,232.6342,1756400820000,934,,2025-08-28 13:07:00-04:00
232.665,232.87,232.66,232.855,86013.0,232.7614,1756400880000,1265,,2025-08-28 13:08:00-04:00
232.85,232.985,232.85,232.98,82465.0,232.9236,1756400940000,1209,,2025-08-28 13:09:00-04:00
232.99,232.99,232.91,232.935,77657.0,232.9508,1756401000000,1104,,2025-08-28 13:10:00-04:00
232.94,232.97,232.82,232.845,73570.0,232.9066,1756401060000,1086,,2025-08-28 13:11:00-04:00
232.85,232.8681,232.77,232.845,50930.0,232.8295,1756401120000,883,,2025-08-28 13:12:00-04:00
232.845,232.89,232.8,232.8565,61230.0,232.8426,1756401180000,976,,2025-08-28 13:13:00-04:00
232.855,232.88,232.73,232.805,75666.0,232.7936,1756401240000,1030,,2025-08-28 13:14:00-04:00
232.8163,233.02,232.8,232.96,167700.0,232.9745,1756401300000,2628,,2025-08-28 13:15:00-04:00
232.965,232.9943,232.945,232.97,43811.0,232.9683,1756401360000,704,,2025-08-28 13:16:00-04:00
232.96,232.9677,232.8384,232.9,50502.0,232.8869,1756401420000,815,,2025-08-28 13:17:00-04:00
232.9,232.905,232.85,232.895,51416.0,232.8837,1756401480000,701,,2025-08-28 13:18:00-04:00
232.895,232.9,232.73,232.8,46829.0,232.8089,1756401540000,687,,2025-08-28 13:19:00-04:00
232.7982,232.88,232.7982,232.88,33123.0,232.8408,1756401600000,612,,2025-08-28 13:20:00-04:00
232.87,232.9086,232.855,232.86,30679.0,232.8795,1756401660000,525,,2025-08-28 13:21:00-04:00
232.86,232.94,232.86,232.93,54025.0,232.9018,1756401720000,637,,2025-08-28 13:22:00-04:00
232.93,232.93,232.89,232.915,40526.0,232.9095,1756401780000,613,,2025-08-28 13:23:00-04:00
232.91,232.97,232.9057,232.93,28404.0,232.9384,1756401840000,523,,2025-08-28 13:24:00-04:00
232.94,232.9799,232.905,232.9416,41830.0,232.9436,1756401900000,558,,2025-08-28 13:25:00-04:00
232.94,233.08,232.94,233.04,88747.0,233.0236,1756401960000,1263,,2025-08-28 13:26:00-04:00
233.05,233.1,233.03,233.095,51460.0,233.061,1756402020000,750,,2025-08-28 13:27:00-04:00
233.095,233.12,233.03,233.03,57122.0,233.0722,1756402080000,742,,2025-08-28 13:28:00-04:00
233.041,233.05,232.97,233.0,55729.0,233.0166,1756402140000,759,,2025-08-28 13:29:00-04:00
233.01,233.125,233.0054,233.1065,55299.0,233.0682,1756402200000,986,,2025-08-28 13:30:00-04:00
233.105,233.105,233.03,233.065,44078.0,233.0638,1756402260000,723,,2025-08-28 13:31:00-04:00
233.07,233.15,233.07,233.1286,74843.0,233.1248,1756402320000,950,,2025-08-28 13:32:00-04:00
233.13,233.195,233.12,233.135,63124.0,233.1678,1756402380000,916,,2025-08-28 13:33:00-04:00
233.14,233.17,233.13,233.15,33106.0,233.149,1756402440000,563,,2025-08-28 13:34:00-04:00
233.16,233.224,233.15,233.2174,91051.0,233.1998,1756402500000,1054,,2025-08-28 13:35:00-04:00
233.21,233.225,233.14,233.1554,47460.0,233.1843,1756402560000,695,,2025-08-28 13:36:00-04:00
233.155,233.18,233.13,233.165,38324.0,233.1611,1756402620000,649,,2025-08-28 13:37:00-04:00
233.17,233.18,233.07,233.0701,43788.0,233.1461,1756402680000,726,,2025-08-28 13:38:00-04:00
233.08,233.08,232.925,232.9514,72850.0,232.9898,1756402740000,1100,,2025-08-28 13:39:00-04:00
232.9516,233.04,232.93,232.9863,44578.0,232.997,1756402800000,687,,2025-08-28 13:40:00-04:00
232.98,233.035,232.94,232.99,44785.0,232.9804,1756402860000,777,,2025-08-28 13:41:00-04:00
232.99,232.9999,232.9392,232.96,29560.0,232.9805,1756402920000,544,,2025-08-28 13:42:00-04:00
232.9669,233.091,232.96,233.0699,65912.0,233.0409,1756402980000,759,,2025-08-28 13:43:00-04:00
233.065,233.11,233.049,233.09,37322.0,233.0737,1756403040000,600,,2025-08-28 13:44:00-04:00
233.11,233.19,233.11,233.165,45612.0,233.1546,1756403100000,627,,2025-08-28 13:45:00-04:00
233.16,233.24,233.16,233.21,54775.0,233.2079,1756403160000,769,,2025-08-28 13:46:00-04:00
233.205,233.22,233.15,233.1658,30430.0,233.1793,1756403220000,458,,2025-08-28 13:47:00-04:00
233.165,233.1999,233.125,233.17,38317.0,233.1612,1756403280000,584,,2025-08-28 13:48:00-04:00
233.165,233.19,233.12,233.17,30200.0,233.1512,1756403340000,538,,2025-08-28 13:49:00-04:00
233.16,233.2,233.135,233.1974,39531.0,233.1617,1756403400000,593,,2025-08-28 13:50:00-04:00
233.19,233.295,233.18,233.29,61505.0,233.2381,1756403460000,939,,2025-08-28 13:51:00-04:00
233.3,233.335,233.2627,233.3231,41824.0,233.3057,1756403520000,794,,2025-08-28 13:52:00-04:00
233.33,233.38,233.32,233.34,45503.0,233.3465,1756403580000,737,,2025-08-28 13:53:00-04:00
233.34,233.34,233.225,233.335,61777.0,233.2993,1756403640000,735,,2025-08-28 13:54:00-04:00
233.3375,233.3375,233.21,233.22,42529.0,233.2573,1756403700000,735,,2025-08-28 13:55:00-04:00
233.24,233.32,233.2302,233.3088,25246.0,233.2898,1756403760000,474,,2025-08-28 13:56:00-04:00
233.3,233.31,233.255,233.26,33490.0,233.2854,1756403820000,532,,2025-08-28 13:57:00-04:00
233.26,233.26,233.191,233.2499,36638.0,233.2226,1756403880000,570,,2025-08-28 13:58:00-04:00
233.245,233.26,233.14,233.165,45184.0,233.2129,1756403940000,724,,2025-08-28 13:59:00-04:00
233.16,233.19,233.11,233.159,51390.0,233.15,1756404000000,725,,2025-08-28 14:00:00-04:00
233.14,233.15,233.105,233.145,37476.0,233.1279,1756404060000,662,,2025-08-28 14:01:00-04:00
233.145,233.21,233.1384,233.19,46139.0,233.1636,1756404120000,744,,2025-08-28 14:02:00-04:00
233.1808,233.23,233.13,233.215,38201.0,233.1745,1756404180000,551,,2025-08-28 14:03:00-04:00
233.215,233.37,233.21,233.334,146387.0,233.3168,1756404240000,846,,2025-08-28 14:04:00-04:00
233.335,233.36,233.27,233.285,65397.0,233.3072,1756404300000,800,,2025-08-28 14:05:00-04:00
233.285,233.3901,233.2846,233.39,43951.0,233.3442,1756404360000,701,,2025-08-28 14:06:00-04:00
233.4,233.41,233.31,233.3271,146848.0,233.3887,1756404420000,1045,,2025-08-28 14:07:00-04:00
233.32,233.32,233.22,233.225,49192.0,233.2682,1756404480000,628,,2025-08-28 14:08:00-04:00
233.225,233.238,233.15,233.16,39283.0,233.1893,1756404540000,601,,2025-08-28 14:09:00-04:00
233.15,233.165,233.0,233.01,67874.0,233.0752,1756404600000,770,,2025-08-28 14:10:00-04:00
233.004629,233.0084,232.86,232.89,93382.0,232.9392,1756404660000,1012,,2025-08-28 14:11:00-04:00
232.89,232.98,232.89,232.9557,60214.0,232.9339,1756404720000,694,,2025-08-28 14:12:00-04:00
232.95,233.12,232.95,233.1042,69960.0,233.0469,1756404780000,990,,2025-08-28 14:13:00-04:00
233.1,233.125,233.06,233.125,39031.0,233.0958,1756404840000,606,,2025-08-28 14:14:00-04:00
233.121,233.13,233.05,233.05,50897.0,233.0901,1756404900000,680,,2025-08-28 14:15:00-04:00
233.06,233.14,233.02,233.14,50734.0,233.0554,1756404960000,740,,2025-08-28 14:16:00-04:00
233.1465,233.15,233.09,233.1,48591.0,233.1243,1756405020000,746,,2025-08-28 14:17:00-04:00
233.09,233.09,233.0,233.055,39909.0,233.0347,1756405080000,654,,2025-08-28 14:18:00-04:00
233.065,233.0669,232.995,233.005,31646.0,233.0226,1756405140000,546,,2025-08-28 14:19:00-04:00
233.0,233.055,232.96,233.03,67563.0,232.9989,1756405200000,791,,2025-08-28 14:20:00-04:00
233.03,233.05,232.98,233.04,27744.0,233.0188,1756405260000,565,,2025-08-28 14:21:00-04:00
